,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,UniquePlayer,Week,Player,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,PY_ind,RY_ind,RecY_ind,FantasyPoints_DK,CALCAVGCtch%Rec,CALCAVG1DRec,CALCAVG1DRush,CALCAVG1DPass,CALCAVGSkPass,CALCAVGAttRush,CALCAVGTDRec,CALCAVGRateRec,CALCAVGY/APass,CALCAVGCmp%Pass,CALCAVGIntPass,CALCAVGYdsRec,CALCAVGTDPass,CALCAVGCmpPass,CALCAVGY/ARush,CALCAVGYdsPass2,CALCAVGYdsRush,CALCAVGYdsPass1,CALCAVGTDRush,CALCAVGRecRec,CALCAVGSkYdsPass,CALCAVGTgtRec,CALCAVGRecY_ind,CALCAVGAttPass
853,WR,Miles Boykin (15561935),Miles Boykin,15561935,WR/FLEX,4000,CIN@BAL 10/11/2020 01:00PM ET,15260866,5.28,Miles BoykinWR15260866,5,Miles Boykin,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6375,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.75,0.0,0.0
854,RB,Chris Thompson (15561665),Chris Thompson,15561665,RB/FLEX,4000,JAX@HOU 10/11/2020 01:00PM ET,15260884,5.78,Chris ThompsonRB15260884,5,Chris Thompson,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,0,1,2,7,3.5,0,0,0,0,0,0,7.2,0.8610000000000001,0.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,20.333333333333332,0.0,0.0,1.6666666666666667,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,0.0,4.0,0.0,0.0
855,RB,Jalen Richard (15561651),Jalen Richard,15561651,RB/FLEX,4000,LV@KC 10/11/2020 01:00PM ET,15260876,4.98,Jalen RichardRB15260876,5,Jalen Richard,0,0,0,0,0,0,0,0,0,0,0,5,4,0.8,26,0,1,1,4,4,0,0,0,0,0,0,7.0,0.625,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,8.25,0.0,11.5,0.0,0.25,1.5,0.0,2.0,0.0,0.0
856,RB,Devontae Booker (15561653),Devontae Booker,15561653,RB/FLEX,4000,LV@KC 10/11/2020 01:00PM ET,15260876,3.2,Devontae BookerRB15260876,5,Devontae Booker,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,7,62,8.86,0,2,0,0,0,0,7.7,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,5.75,0.0,19.666666666666668,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0
857,RB,Darrel Williams (15561659),Darrel Williams,15561659,RB/FLEX,4000,LV@KC 10/11/2020 01:00PM ET,15260868,2.52,Darrel WilliamsRB15260868,5,Darrel Williams,0,0,0,0,0,0,0,0,0,0,0,5,1,0.2,15,0,0,1,4,4,0,0,0,0,0,0,2.9,0.75,0.75,0.75,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0725,0.0,7.75,0.0,0.0,1.25,0.0,1.5,0.0,0.0
858,RB,Kyle Juszczyk (15561641),Kyle Juszczyk,15561641,RB/FLEX,4000,MIA@SF 10/11/2020 04:05PM ET,15260863,3.1,Kyle JuszczykRB15260863,5,Kyle Juszczyk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11,5.5,1,2,0,0,0,0,7.1,0.75,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,1.75,0.0,1.75,0.0,0.0,1.25,0.0,1.75,0.0,0.0
859,RB,Wayne Gallman Jr. (15561627),Wayne Gallman Jr.,15561627,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,15260879,3.43,Wayne Gallman Jr.RB15260879,5,Wayne Gallman,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,5,24,4.8,0,2,0,0,0,0,4.4,0.5556666666666666,0.0,0.3333333333333333,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0833333333333335,0.0,17.333333333333332,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0
860,RB,Tony Pollard (15561633),Tony Pollard,15561633,RB/FLEX,4000,NYG@DAL 10/11/2020 04:25PM ET,15260870,4.45,Tony PollardRB15260870,5,Tony Pollard,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,2,0,0,6,30,5,0,2,0,0,0,0,5.2,0.79175,0.5,0.5,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.3325,0.0,8.0,0.0,0.25,1.25,0.0,1.75,0.0,0.0
861,RB,Travis Homer (15561603),Travis Homer,15561603,RB/FLEX,4000,MIN@SEA 10/11/2020 08:20PM ET,15260881,3.52,Travis HomerRB15260881,5,Travis Homer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4.67,0,0,0,0,0,0,1.4,0.5,0.25,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,1.75,0.0,0.0,4.355,0.0,11.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0
862,RB,Alexander Mattison (15561611),Alexander Mattison,15561611,RB/FLEX,4000,MIN@SEA 10/11/2020 08:20PM ET,15260877,6.25,Alexander MattisonRB15260877,5,Alexander Mattison,0,0,0,0,0,0,0,0,0,0,0,3,3,1,24,0,1,20,112,5.6,0,7,0,0,3,0,19.6,0.375,0.5,1.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,4.6175,0.0,26.75,0.0,0.25,1.25,0.0,1.5,0.0,0.0
863,TE,Greg Olsen (15562243),Greg Olsen,15562243,TE/FLEX,4000,MIN@SEA 10/11/2020 08:20PM ET,15260881,8,Greg OlsenTE15260881,5,Greg Olsen,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20,0,1,0,0,0,0,0,0,0,0,0,3.0,0.6367499999999999,2.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.5,0.0,0.0
864,WR,Larry Fitzgerald (15561945),Larry Fitzgerald,15561945,WR/FLEX,3800,ARI@NYJ 10/11/2020 01:00PM ET,15260888,5.7,Larry FitzgeraldWR15260888,5,Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,0,7,4,0.571,35,0,2,0,0,0,0,0,0,0,0,0,7.5,0.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.5,0.0,0.0
865,WR,Demarcus Robinson (15561943),Demarcus Robinson,15561943,WR/FLEX,3800,LV@KC 10/11/2020 01:00PM ET,15260868,2.7,Demarcus RobinsonWR15260868,5,Demarcus Robinson,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,2,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4166666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6666666666666665,0.0,0.0
866,WR,Jalen Guyton (15561949),Jalen Guyton,15561949,WR/FLEX,3700,LAC@NO 10/12/2020 08:15PM ET,15260872,7.38,Jalen GuytonWR15260872,5,Jalen Guyton,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,49,0,1,1,-4,-4,0,0,0,0,0,0,5.5,0.79175,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.75,0.0,0.0
867,WR,Dontrelle Inman (15561953),Dontrelle Inman,15561953,WR/FLEX,3700,LAR@WAS 10/11/2020 01:00PM ET,15260891,8.38,Dontrelle InmanWR15260891,5,Dontrelle Inman,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.525,1.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,5.25,0.0,0.0
868,WR,Willie Snead IV (15561951),Willie Snead IV,15561951,WR/FLEX,3700,CIN@BAL 10/11/2020 01:00PM ET,15260866,6.92,Willie Snead IVWR15260866,5,Willie Snead,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0
869,TE,Drew Sample (15562247),Drew Sample,15562247,TE/FLEX,3700,CIN@BAL 10/11/2020 01:00PM ET,15260869,5.5,Drew SampleTE15260869,5,Drew Sample,0,0,0,0,0,0,0,0,0,0,0,2,2,1,22,0,1,0,0,0,0,0,0,0,0,0,4.2,0.8445,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0
870,TE,Dawson Knox (15562249),Dawson Knox,15562249,TE/FLEX,3600,BUF@TEN 10/11/2020 01:00PM ET,15260861,3.93,Dawson KnoxTE15260861,5,Dawson Knox,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,15,0,1,0,0,0,0,0,0,0,0,0,2.5,0.5556666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.0,0.0,0.0
871,WR,Nelson Agholor (15561955),Nelson Agholor,15561955,WR/FLEX,3600,LV@KC 10/11/2020 01:00PM ET,15260876,7.95,Nelson AgholorWR15260876,5,Nelson Agholor,0,0,0,0,0,0,0,0,0,0,0,2,2,1,67,1,2,0,0,0,0,0,0,0,0,0,14.7,0.91675,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.25,0.0,0.0
872,TE,Logan Thomas (15562253),Logan Thomas,15562253,TE/FLEX,3500,LAR@WAS 10/11/2020 01:00PM ET,15260891,7.3,Logan ThomasTE15260891,5,Logan Thomas,0,0,0,0,0,0,0,0,0,0,0,4,1,0.25,4,0,0,0,0,0,0,0,0,0,0,0,1.4,0.44125,2.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,7.0,0.0,0.0
873,WR,Isaiah Ford (15561963),Isaiah Ford,15561963,WR/FLEX,3500,MIA@SF 10/11/2020 04:05PM ET,15260890,7.52,Isaiah FordWR15260890,5,Isaiah Ford,0,0,0,0,0,0,0,0,0,0,0,2,2,1,23,0,1,0,0,0,0,0,0,0,0,0,4.3,0.6445,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,6.5,0.0,0.0
874,TE,David Njoku (15562251),David Njoku,15562251,TE/FLEX,3500,IND@CLE 10/11/2020 04:25PM ET,15260885,14,David NjokuTE15260885,5,David Njoku,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,1.6,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
875,WR,David Moore (15561961),David Moore,15561961,WR/FLEX,3500,MIN@SEA 10/11/2020 08:20PM ET,15260881,10.12,David MooreWR15260881,5,David Moore,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9375,1.5,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,43.25,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.5,0.0,2.75,0.0,0.0
876,TE,Kyle Rudolph (15562255),Kyle Rudolph,15562255,TE/FLEX,3500,MIN@SEA 10/11/2020 08:20PM ET,15260877,4.65,Kyle RudolphTE15260877,5,Kyle Rudolph,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,10,0,1,0,0,0,0,0,0,0,0,0,2.0,0.66675,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0
877,TE,Ian Thomas (15562263),Ian Thomas,15562263,TE/FLEX,3400,CAR@ATL 10/11/2020 01:00PM ET,15260878,3.5,Ian ThomasTE15260878,5,Ian Thomas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.0,0.0,0.0
878,WR,Cordarrelle Patterson (15561965),Cordarrelle Patterson,15561965,WR/FLEX,3400,TB@CHI 10/08/2020 08:20PM ET,15260864,3.05,Cordarrelle PattersonWR15260864,5,Cordarrelle Patterson,0,0,0,0,0,0,0,0,0,0,0,3,3,1,38,0,2,3,7,2.33,0,1,0,0,0,0,7.5,0.625,0.25,1.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.31,0.0,15.5,0.0,0.0,1.0,0.0,1.25,0.0,0.0
879,WR,Gabriel Davis (15561967),Gabriel Davis,15561967,WR/FLEX,3400,BUF@TEN 10/11/2020 01:00PM ET,15260861,8.22,Gabriel DavisWR15260861,5,Gabriel Davis,0,0,0,0,0,0,0,0,0,0,0,9,5,0.556,58,0,3,0,0,0,0,0,0,0,0,0,10.8,1.0,1.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
880,TE,Tyler Eifert (15562259),Tyler Eifert,15562259,TE/FLEX,3400,JAX@HOU 10/11/2020 01:00PM ET,15260884,5.42,Tyler EifertTE15260884,5,Tyler Eifert,0,0,0,0,0,0,0,0,0,0,0,7,3,0.429,16,0,1,0,0,0,0,0,0,0,0,0,4.6,0.625,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
881,TE,Darren Fells (15562261),Darren Fells,15562261,TE/FLEX,3400,JAX@HOU 10/11/2020 01:00PM ET,15260889,4.58,Darren FellsTE15260889,5,Darren Fells,0,0,0,0,0,0,0,0,0,0,0,2,2,1,57,1,2,0,0,0,0,0,0,0,0,0,13.7,0.625,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0
882,WR,Chris Conley (15561975),Chris Conley,15561975,WR/FLEX,3300,JAX@HOU 10/11/2020 01:00PM ET,15260884,6.05,Chris ConleyWR15260884,5,Chris Conley,0,0,0,0,0,0,0,0,0,0,0,2,2,1,58,0,1,0,0,0,0,0,0,0,0,0,7.8,0.6739999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,5.0,0.0,0.0
883,TE,Jack Doyle (15562265),Jack Doyle,15562265,TE/FLEX,3300,IND@CLE 10/11/2020 04:25PM ET,15260867,3.37,Jack DoyleTE15260867,5,Jack Doyle,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.875,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.0
884,TE,Chris Herndon (15562271),Chris Herndon,15562271,TE/FLEX,3200,ARI@NYJ 10/11/2020 01:00PM ET,15260887,4.35,Chris HerndonTE15260887,5,Chris Herndon,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,24,0,1,0,0,0,0,0,0,0,0,0,4.4,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,4.75,0.0,0.0
885,WR,Chris Hogan (15562165),Chris Hogan,15562165,WR/FLEX,3000,ARI@NYJ 10/11/2020 01:00PM ET,15260887,5.2,Chris HoganWR15260887,5,Chris Hogan,0,0,0,0,0,0,0,0,0,0,0,3,3,1,20,0,1,0,0,0,0,0,0,0,0,0,5.0,0.375,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,5.75,0.0,0.0
886,WR,Darnell Mooney (15561985),Darnell Mooney,15561985,WR/FLEX,3000,TB@CHI 10/08/2020 08:20PM ET,15260864,8.3,Darnell MooneyWR15260864,5,Darnell Mooney,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4,15,0,1,0,0,0,0,0,0,0,0,0,3.5,0.739,1.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,36.25,0.0,0.0,-0.75,0.0,-0.75,0.0,0.0,3.25,0.0,5.0,0.0,0.0
887,WR,Isaiah McKenzie (15562107),Isaiah McKenzie,15562107,WR/FLEX,3000,BUF@TEN 10/11/2020 01:00PM ET,15260861,4.32,Isaiah McKenzieWR15260861,5,Isaiah McKenzie,0,0,0,0,0,0,0,0,0,0,0,4,4,1,7,1,2,0,0,0,0,0,0,0,0,0,10.7,0.875,1.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.375,0.0,3.75,0.0,0.0,1.75,0.0,2.0,0.0,0.0
888,WR,John Hightower (15562095),John Hightower,15562095,WR/FLEX,3000,PHI@PIT 10/11/2020 01:00PM ET,15260862,2.22,John HightowerWR15260862,5,John Hightower,0,0,0,0,0,0,0,0,0,0,0,6,2,0.333,18,0,0,0,0,0,0,0,0,0,0,0,3.8,0.639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.0,0.0,0.0
889,WR,Devin Duvernay (15562077),Devin Duvernay,15562077,WR/FLEX,3000,CIN@BAL 10/11/2020 01:00PM ET,15260866,3.8,Devin DuvernayWR15260866,5,Devin Duvernay,0,0,0,0,0,0,0,0,0,0,0,2,2,1,17,0,0,1,42,42,0,1,0,0,0,0,7.9,0.79175,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.75,0.0,0.0
890,WR,Mike Thomas (15562085),Mike Thomas,15562085,WR/FLEX,3000,CIN@BAL 10/11/2020 01:00PM ET,15260869,5.3,Mike ThomasWR15260869,5,Mike Thomas,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,1,1,1,0,0,0,0,0,0,1.7000000000000002,0.91675,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,2.5,0.0,0.0
891,WR,Collin Johnson (15562065),Collin Johnson,15562065,WR/FLEX,3000,JAX@HOU 10/11/2020 01:00PM ET,15260884,0.92,Collin JohnsonWR15260884,5,Collin Johnson,0,0,0,0,0,0,0,0,0,0,0,4,3,0.75,30,1,3,0,0,0,0,0,0,0,0,0,12.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.0
892,TE,James O'Shaughnessy (15562273),James O'Shaughnessy,15562273,TE/FLEX,3000,JAX@HOU 10/11/2020 01:00PM ET,15260884,4.62,James O'ShaughnessyTE15260884,5,James O'Shaughnessy,0,0,0,0,0,0,0,0,0,0,0,3,3,1,20,0,0,0,0,0,0,0,0,0,0,0,5.0,0.8125,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,2.75,0.0,0.0
893,WR,Jakeem Grant (15562045),Jakeem Grant,15562045,WR/FLEX,3000,MIA@SF 10/11/2020 04:05PM ET,15260890,4.78,Jakeem GrantWR15260890,5,Jakeem Grant,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,6,0,1,1,-12,-12,0,0,0,0,0,0,0.40000000000000013,0.9,1.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,7.25,0.0,7.25,0.0,0.0,2.0,0.0,2.5,0.0,0.0
894,WR,Rashard Higgins (15562017),Rashard Higgins,15562017,WR/FLEX,3000,IND@CLE 10/11/2020 04:25PM ET,15260885,0.95,Rashard HigginsWR15260885,5,Rashard Higgins,0,0,0,0,0,0,0,0,0,0,0,3,3,1,31,1,2,0,0,0,0,0,0,0,0,0,12.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
895,WR,Freddie Swain (15561991),Freddie Swain,15561991,WR/FLEX,3000,MIN@SEA 10/11/2020 08:20PM ET,15260881,4.82,Freddie SwainWR15260881,5,Freddie Swain,0,0,0,0,0,0,0,0,0,0,0,2,2,1,14,0,0,0,0,0,0,0,0,0,0,0,3.4,0.91675,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.5,0.0,0.0
896,WR,Olabisi Johnson (15561997),Olabisi Johnson,15561997,WR/FLEX,3000,MIN@SEA 10/11/2020 08:20PM ET,15260877,3,Olabisi JohnsonWR15260877,5,Olabisi Johnson,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,0,1,0,0,0,0,0,0,0,0,0,2.3,0.361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,0.0
897,TE,Vance McDonald (15562291),Vance McDonald,15562291,TE/FLEX,2800,PHI@PIT 10/11/2020 01:00PM ET,15260860,3.03,Vance McDonaldTE15260860,5,Vance McDonald,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.4,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,0.0
898,TE,Kaden Smith (15562287),Kaden Smith,15562287,TE/FLEX,2800,NYG@DAL 10/11/2020 04:25PM ET,15260879,2.48,Kaden SmithTE15260879,5,Kaden Smith,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1.7,0.79175,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0
899,TE,Nick Boyle (15562297),Nick Boyle,15562297,TE/FLEX,2700,CIN@BAL 10/11/2020 01:00PM ET,15260866,3.45,Nick BoyleTE15260866,5,Nick Boyle,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,1.2,0.91675,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.5,0.0,0.0
900,TE,Virgil Green (15562433),Virgil Green,15562433,TE/FLEX,2500,LAC@NO 10/12/2020 08:15PM ET,15260872,0.5,Virgil GreenTE15260872,5,Virgil Green,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14,0,1,0,0,0,0,0,0,0,0,0,2.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0
901,TE,Gerald Everett (15562397),Gerald Everett,15562397,TE/FLEX,2500,LAR@WAS 10/11/2020 01:00PM ET,15260882,3.58,Gerald EverettTE15260882,5,Gerald Everett,0,0,0,0,0,0,0,0,0,0,0,4,4,1,90,0,4,0,0,0,0,0,0,0,0,0,13.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.0,0.0
902,TE,Anthony Firkser (15562381),Anthony Firkser,15562381,TE/FLEX,2500,BUF@TEN 10/11/2020 01:00PM ET,15260871,3.67,Anthony FirkserTE15260871,5,Anthony Firkser,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,19,0,1,0,0,0,0,0,0,0,0,0,4.9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
903,TE,Jason Witten (15562343),Jason Witten,15562343,TE/FLEX,2500,LV@KC 10/11/2020 01:00PM ET,15260876,3.08,Jason WittenTE15260876,5,Jason Witten,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,0,1,0,0,0,0,0,0,0,0,0,2.6,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0
904,TE,Harrison Bryant (15562323),Harrison Bryant,15562323,TE/FLEX,2500,IND@CLE 10/11/2020 04:25PM ET,15260885,4.72,Harrison BryantTE15260885,5,Harrison Bryant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.625,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.5,0.0,0.0
